,id,caption,createTime,likeCount,shareCount,commentCount,viewCount
0,6888171695702543622,#foryoupage,2020-10-27 05:45:54,7700000,147700,326600,34300000
1,6888085541628300550,IF UR READING THIS DO UR HOMEWORK,2020-10-27 00:10:22,4300000,14600,113800,20700000
2,6888052878213172485,,2020-10-26 22:03:38,2600000,17700,48100,12200000
3,6888052144298118405,,2020-10-26 22:00:48,2600000,19800,34200,13300000
4,6887297929476902150,#duet with @addisonre  @gwenythryan,2020-10-24 21:14:11,7500000,50100,91000,43200000
5,6887289633277775110,,2020-10-24 20:42:00,2800000,28400,43000,17600000
6,6887269230023118085,kay.yyla13,2020-10-24 19:22:49,3200000,37200,58900,20200000
7,6887262345031159045,,2020-10-24 18:56:10,3000000,13800,43600,15500000
8,6886891487812963589,,2020-10-23 18:57:05,3000000,6534,44100,16100000
9,6886890490067832069,,2020-10-23 18:53:17,2800000,12400,45900,16300000
10,6885817984263245061,#duet with @addisonre,2020-10-20 21:30:57,3600000,24600,82500,22400000
11,6885524775595298053,,2020-10-20 02:33:33,5200000,61100,41300,36700000
12,6884738601008090374,#ColorCustomizer,2020-10-17 23:42:43,5100000,38000,91800,32600000
13,6884734661923245317,#TimeWarpScan,2020-10-17 23:27:19,8000000,20900,96000,51300000
14,6884675909777902854,I got it from my momma. We're both wearing our favorite Mom Jeans from @americaneagle . Check them out at www.ae.com! #AEJeans #AEPartner,2020-10-17 19:39:27,3000000,6493,33300,20900000
15,6883713445808606470,#아웃웨스트챌린지,2020-10-15 05:25:45,4500000,52400,89400,30000000
16,6883685086697442565,@billboard 2night @tdfw.shot,2020-10-15 03:34:45,6100000,76700,90400,38300000
17,6883597972379159813,@tdfw.shot I shall do this again but when I know it better and didn’t just hop out the shower 🥶🤭😬😈👏🏼,2020-10-14 21:56:28,4200000,34100,38100,29000000
18,6883203985205988613,@patrickta,2020-10-13 20:27:34,2700000,21200,54000,20000000
19,6882416889264344325,@kourtneykardashian @simonhuck,2020-10-11 17:33:20,5400000,19300,59200,37300000
20,6882061857499254022,,2020-10-10 18:35:30,15500000,141700,152000,113700000
21,6880656169346649350,@sherinicolee,2020-10-06 23:40:40,9600000,69800,168100,71400000
22,6880654985122663686,@savvysharp,2020-10-06 23:36:01,4400000,70700,57300,37100000
23,6880633783704423686,,2020-10-06 22:13:49,3900000,28700,73500,32100000
24,6880631025232366853,,2020-10-06 22:03:07,6400000,20000,191300,48400000
25,6880271503183580422,,2020-10-05 22:47:57,8300000,93200,288900,62400000
26,6880236846115327237,TOMORROW,2020-10-05 20:33:33,5200000,19600,64200,32800000
27,6879859012263824645,,2020-10-04 20:07:17,3700000,32700,70600,29200000
28,6879152671886953733,fav candy what is it!!!!,2020-10-02 22:26:20,4200000,30700,95100,29400000
29,6878674072063020293,i was nominated for a people’s choice award what is life omg dc @yodamnmomma,2020-10-01 15:29:30,7300000,66800,148900,48200000
30,6878409259646733574,,2020-09-30 22:21:30,5200000,25100,113200,38000000
31,6878380084542196998,#ColorCustomizer,2020-09-30 20:28:18,2600000,16100,46300,24000000
32,6878308592689155334,talking to the canyon @sherinicolee,2020-09-30 15:51:07,3800000,25700,62500,27100000
33,6878025511713459461,@itzjusterica,2020-09-29 21:32:19,4000000,49700,56500,28700000
34,6877633985363725573,,2020-09-28 20:13:06,6500000,124200,106900,46900000
35,6877614734405848325,,2020-09-28 18:58:23,10100000,61200,146100,65100000
36,6877591319485680901,@nexttojer,2020-09-28 17:27:40,4500000,35800,54100,30500000
37,6876960323367177478,@officialharryhudson,2020-09-27 00:38:50,4000000,45300,63900,30000000
38,6876878705071770886,,2020-09-26 19:22:10,10300000,60500,92600,64600000
39,6876870116299050246,#duet with @addisonre  if I saw this on my fyp rn I would delete this app immediately,2020-09-26 18:47:52,5700000,6855,42400,35000000
40,6876869543998901510,,2020-09-26 18:46:45,3700000,27600,47500,23400000
41,6876463021066046725,had to because of my nails,2020-09-25 16:29:29,3100000,20000,49600,23100000
42,6876192230655282438,@jlo @papijuancho   #PaTiChallenge #PaTiLonely #tiktokpartner,2020-09-24 22:58:24,3300000,40600,48900,27200000
43,6876181363758861573,@nexttojer,2020-09-24 22:16:08,3800000,44500,36100,27600000
44,6875835004606237957,@sherinicolee,2020-09-23 23:52:04,8500000,66300,74700,70000000
45,6875830832846671110,@janeciajanel,2020-09-23 23:35:57,4600000,58500,38300,33400000
46,6875826373294853381,,2020-09-23 23:18:36,6100000,68900,62900,39300000
47,6875809878208826629,@hypek3ndrick,2020-09-23 22:14:38,3300000,45500,43700,25100000
48,6875775079712705798,,2020-09-23 19:59:40,3200000,9967,30200,21200000
49,6875772332321852677,thanks for sharing all ur looks! tag @itembeauty  to be featured 🧡 @mar.0319  @albinaudo @_shairuh  @slaywithbrookeee  @dipwad,2020-09-23 19:49:02,1400000,2700,8701,14900000
50,6875488636423376133,Watch out @khloékardashian !! @ipsy  #ipsymakeoffs #ipsypartner,2020-09-23 01:27:57,3300000,10500,28300,23500000
51,6875148570757008646,,2020-09-22 03:28:31,2700000,19600,45700,19000000
52,6875118980881861894,,2020-09-22 01:33:27,9700000,34400,81800,52100000
53,6875118188418419974,,2020-09-22 01:30:20,2900000,19000,25200,20600000
54,6875112198385962245,Sike,2020-09-22 01:07:05,4700000,17600,37900,25900000
55,6874767631136738565,choreo by @philwright_,2020-09-21 02:50:15,3400000,17300,43500,22300000
56,6874760068127051013,@philwright_ @alexajade119,2020-09-21 02:20:42,6800000,91600,76900,57400000
57,6874685671408176390,,2020-09-20 21:32:02,2900000,21800,38300,19500000
58,6874336332982930693,,2020-09-19 22:56:03,3300000,18400,52600,21100000
59,6874007858699046150,@dixiedamelio,2020-09-19 01:41:24,10600000,46600,139700,56900000
60,6873977178476793093,,2020-09-18 23:42:22,2500000,6666,30900,19400000
61,6873948538972294405,,2020-09-18 21:51:13,5200000,81800,65100,34500000
62,6873939484245871878,Thank y’all so much for 61 million followers!!!! 🤍🤍🤍 @anitta @iamcardib,2020-09-18 21:16:05,6100000,105100,80600,36600000
63,6873600619601595653,This is so awkward I’m laughing,2020-09-17 23:21:07,5400000,36300,78300,42900000
64,6873596523716840710,@quenblackwell,2020-09-17 23:05:13,12200000,212500,107500,102700000
65,6873593750824832261,@jennasinatra @willdevane,2020-09-17 22:54:28,4400000,83400,47700,43300000
66,6872818969783536902,POV ur watching me do this for the 81837472828383 time @itsray.2,2020-09-15 20:47:54,8200000,87800,132000,51500000
67,6872795218614308101,do my trend but with a mask,2020-09-15 19:15:46,3300000,11600,50000,25100000
68,6872413020069448966,,2020-09-14 18:32:45,4100000,16700,86700,27600000
69,6872142112545180933,,2020-09-14 01:01:22,6500000,32400,203000,55700000
70,6872140665476615430,,2020-09-14 00:55:45,6300000,58000,65200,38800000
71,6872050861791530245,inspired by dixie damelio,2020-09-13 19:07:18,4100000,19100,54600,25800000
72,6872049878596472070,HAHAHHA I couldn’t keep up with the words but LOOK AT THIS TRANSITION,2020-09-13 19:03:29,3200000,12700,31400,22500000
73,6871799395659074822,,2020-09-13 02:51:28,5500000,18600,48800,32900000
74,6871332056257924357,60 MILLION????!!! THANK YOU ALL SO MUCH. My life is forever changed! 😭😭❤️❤️,2020-09-11 20:38:00,4900000,31200,78000,28700000
75,6870901970144611590,,2020-09-10 16:48:59,6100000,28700,108200,34600000
76,6870664538400820486,,2020-09-10 01:27:38,3300000,24900,57700,27400000
77,6870662172993719558,what’s ur fav,2020-09-10 01:18:26,5600000,45600,139400,35000000
78,6870647395479194886,on-set w/ @itembeauty . any guesses on what we're launching next? 🤔#ITEMcofounder,2020-09-10 00:21:05,2300000,17700,22000,18900000
79,6870617844141280518,bts,2020-09-09 22:26:27,4200000,19900,39000,25300000
80,6870222162763058438,,2020-09-08 20:50:56,7000000,36300,94300,38600000
81,6870221318495669509,,2020-09-08 20:47:38,4800000,24300,67500,27200000
82,6869917870063652101,@thetimmyspagnolo @kristenishmael,2020-09-08 01:10:09,4100000,49300,69500,34600000
83,6869138260975750406,,2020-09-05 22:44:50,3400000,24200,77000,26600000
84,6869120273627581702,,2020-09-05 21:35:01,4900000,35000,59300,36300000
85,6869080912882175237,@itsray.2 @quen.blackwell,2020-09-05 19:02:15,6000000,62000,53900,49400000
86,6868801280517721349,@ohbukster,2020-09-05 00:57:11,11000000,163000,100700,100800000
87,6868797899946331397,@keithpichardo @thatwhitelatino,2020-09-05 00:44:04,3600000,46400,43800,32800000
88,6868795476968344838,@sherinicolee @kristenishmael @trvpandre @dejuane.mccoy @justinplaness,2020-09-05 00:34:41,5500000,43900,42400,43000000
89,6868763896761584901,@hydingadork,2020-09-04 22:32:08,8300000,199400,135700,70200000
90,6868756853329808645,,2020-09-04 22:04:46,4100000,54400,84200,28500000
91,6868755428004728069,@itsray.2  @quen.blackwell,2020-09-04 21:59:15,3900000,26400,26600,30600000
92,6868740485347855621,@quen.blackwell,2020-09-04 21:01:15,2700000,38400,116100,20500000
93,6868685809617243398,let me know if you got Cheek Money. @itembeauty #itemcofounder,2020-09-04 17:29:04,3600000,28300,48500,26800000
94,6868387388347927814,I tried,2020-09-03 22:11:04,8500000,31600,107400,71200000
95,6868020143620967686,#duet with @addisonre @itsray.2,2020-09-02 22:26:13,6100000,16500,137800,36300000
96,6867974139580271878,,2020-09-02 19:27:36,2900000,27200,39200,19300000
97,6867945816166911238,Can’t stop singing this @itsray.2,2020-09-02 17:37:42,4000000,26600,50900,25500000
98,6867558754985037062,"With @itstayyedits , the #InMyAEJeans Challenge winner! 😍 her animation skills and our @americaneagle fits! #AmericanEagle #MagicMoment #AEPartner",2020-09-01 16:35:35,3500000,7138,42800,24200000
99,6867256956688665861,@dixiedamelio,2020-08-31 21:04:27,7500000,31800,79400,41400000
100,6866974382615563525,,2020-08-31 02:47:59,3600000,26000,62500,24100000
101,6866508408057564421,accidentally a good transition,2020-08-29 20:39:38,6500000,43800,79300,40700000
102,6866470267774848262,#duet with @dixiedamelio don’t mind my face I just worked out 😎😎😏😏🙈😜😜,2020-08-29 18:11:38,4300000,9618,53200,30800000
103,6866219719158959365,@itsray.2 @kamilabattilana,2020-08-29 01:59:27,5500000,78200,70600,40700000
104,6866216790767308037,@kamilabattilana,2020-08-29 01:48:07,3400000,21100,30700,26100000
105,6866213491166973190,,2020-08-29 01:35:16,11400000,87000,94100,73200000
106,6865379714878475526,@dixiedamelio @trvpandre @dejuane.mccoy @justinplaness,2020-08-26 19:39:44,7800000,92100,105200,53000000
107,6865377136677555461,@charlidamelio ￼@smurphzzzzz,2020-08-26 19:29:43,11900000,210900,188900,79000000
108,6864708547381398789,THANK YALL FOR 57 MILLION FOLLOWERS!! I love y’all and hope you always remember you’re perfect 🤍,2020-08-25 00:15:18,4500000,18400,68300,37100000
109,6864356158136765702,,2020-08-24 01:27:52,12800000,273000,200400,102700000
110,6863982116959505669,#duet with @sherinicolee I- SHE WENT HARDER THAN ME,2020-08-23 01:16:22,15800000,128500,226900,180000000
111,6863663621667392773,i had to do it before my mom did.... goodnight dc @besperon,2020-08-22 04:40:33,22600000,1500000,532200,274500000
112,6863508647830424837,#passtheITEM with us. @itembeauty @tanishacoetzee @bakedtofuu @alexlovescoffee @mariah_amato @ttlyteala #itemcofounder,2020-08-21 18:39:01,3400000,8769,38500,48000000
113,6862797702799822086,#duet with @lorengray @charlidamelio ur up!!,2020-08-19 20:40:11,4900000,20300,94900,50200000
114,6862796775791578373,@kamillabattilana,2020-08-19 20:36:35,5000000,117500,58900,41400000
115,6862707602699193605,@mia.dwyerkim,2020-08-19 14:50:35,3900000,78300,100600,33100000
116,6862091204033563910,chaun is a legend,2020-08-17 22:58:38,6100000,41000,101400,42400000
117,6862068708190326021,By @quen.blackwell,2020-08-17 21:31:20,3900000,42000,69600,32400000
118,6862068210947116293,makeup & hair stylist @quen.blackwell 🙈🙈🙈🙈🙈,2020-08-17 21:29:23,8700000,75000,80400,54500000
119,6861799349140098310,my secret: I use shade deep brunette to add freckles. what shade are you?@itembeauty  #wereanITEM #ITEMcofounder,2020-08-17 04:06:11,2900000,7542,45400,26200000
120,6861699255313157381,@kamilabattilana,2020-08-16 21:37:40,6100000,113700,120800,61100000
121,6861688327498730757,@ajeyalanai,2020-08-16 20:55:15,6000000,101200,90200,43400000
122,6861686046413884678,Idk,2020-08-16 20:46:24,4800000,27300,83300,33600000
123,6860646456517299462,it’s the faces & stickers on the nails for me,2020-08-14 01:32:19,5400000,49900,270800,43800000
124,6860646208126405893,fam,2020-08-14 01:31:21,5300000,25200,48700,37300000
125,6860644975424638213,@yodelinghaley,2020-08-14 01:26:32,3500000,43100,40000,27400000
126,6860547914712780038,for on-the-go touch ups w/lush ingredients. @itembeauty  #wereanITEM #ITEMcofounder,2020-08-13 19:09:52,2600000,7634,45400,22600000
127,6860544019332615430,THANK YALL FOR 55.5 MILLION I LOVE YOU ALL SO MUCH,2020-08-13 18:54:44,3700000,31100,63100,24800000
128,6860142087103450373,ifykyk. @itembeauty #wereanITEM #ITEMcofounder,2020-08-12 16:55:03,2900000,8900,62000,22400000
129,6859917836425481477,@dliviero,2020-08-12 02:24:52,3600000,50500,78700,26900000
130,6859916099992030469,@ajeyalanai,2020-08-12 02:18:08,5400000,58900,81300,45900000
131,6859890572371430661,,2020-08-12 00:39:04,3300000,30100,57400,23800000
132,6859887315880267014,@mehki,2020-08-12 00:26:25,3300000,38100,47800,22100000
133,6859880282816908550,@dliviero,2020-08-11 23:59:08,5400000,110100,63000,34400000
134,6859757724926889221,It’s the lashes for me.all necessary ITEM(s) available now at itembeauty.com.@itembeauty  #wereanITEM #ITEMcofounder,2020-08-11 16:03:31,2400000,10500,52100,17800000
135,6859481382935104773,i need to do this better but dc @yodelinghaley,2020-08-10 22:11:10,3800000,94900,60300,29200000
136,6859477553585933573,it’s real. itembeauty.com 🧡 #shopnow #wereanITEM #ITEMcofounder @itembeauty,2020-08-10 21:56:19,2400000,10200,30500,18500000
137,6858384338438966533,it’s the excessive amount of blush for me,2020-08-07 23:14:07,4700000,1900000,112300,34500000
138,6858232654547012870,;) @yodamnmomma,2020-08-07 13:25:31,6700000,275600,99900,46700000
139,6858043680125619461,@amiyatrae,2020-08-07 01:12:11,5100000,78500,69300,41500000
140,6857973374572825862,@ajeyalanai,2020-08-06 20:39:20,6700000,144000,54200,64800000
141,6857971583911267590,,2020-08-06 20:32:23,5300000,27700,34300,36200000
142,6857610532464200966,,2020-08-05 21:11:20,4100000,25600,71300,28000000
143,6857566307731131654,ouch,2020-08-05 18:19:42,5500000,22700,63400,35700000
144,6857236557565365510,reverse trend,2020-08-04 21:00:07,4500000,34900,52800,34100000
145,6856951506139122950,cousin @kristenishmael,2020-08-04 02:34:03,4700000,59800,81600,36300000
146,6856929393613229317,@retroconverse,2020-08-04 01:08:12,5300000,148300,54600,35600000
147,6856858498995703045,NEW YOUTUBE VIDEO,2020-08-03 20:33:04,4000000,27500,54600,34100000
148,6856492424991149318,@enzoeli,2020-08-02 20:52:30,5800000,51300,100400,40600000
149,6856473327804943622,mostly casual. sometimes extra. what mood are you? follow @itembeauty  to stay in the know. it’s all happening. #wereanitem #ITEMcofounder,2020-08-02 19:38:23,3200000,23700,51600,23700000
150,6856466761278131462,@montyjlopez @slimm.aj,2020-08-02 19:12:54,3700000,26100,49600,26200000
151,6856161066611756294,@jeanvictorm,2020-08-01 23:26:40,4900000,38200,70400,32400000
152,6856097528807542022,,2020-08-01 19:20:04,3600000,40600,72800,24000000
153,6856063823460486406,Want a chance to duet with me? Use this song & create your own TikTok to enter the #InMyAEJeans Challenge! Learn more @americaneagle  #AEContest #ad,2020-08-01 17:09:17,4200000,14900,54900,31200000
154,6855877423670627590,#greenscreen,2020-08-01 05:05:56,6400000,63800,148200,38000000
155,6855867391600086277,,2020-08-01 04:27:00,3200000,26200,39400,22000000
156,6855852431633403141,,2020-08-01 03:28:58,3500000,8825,59900,22500000
157,6855850927321140485,ok den,2020-08-01 03:23:08,3100000,10200,44600,23700000
158,6855773375109811462,,2020-07-31 22:22:10,3400000,31200,54400,21300000
159,6855769084320058629,slowly but surely,2020-07-31 22:05:31,5300000,25700,54800,31800000
160,6855365719010413829,idk how to hold a flute but dc @kamronagee,2020-07-30 20:00:15,6000000,65800,137800,42100000
161,6855363787143351558,#duet with @justinbernardez_  i’m not saying i can sing but THIS GUY IS SO TALENTED AND KIND!!!! SHOW HIM LOVE!,2020-07-30 19:52:45,8400000,13600,77200,43000000
162,6855112732144930054,@ondreazlopez,2020-07-30 03:38:34,6400000,46600,99700,43900000
163,6855038599637896453,@keke.janajah,2020-07-29 22:50:59,6000000,90100,55400,36400000
164,6854723869031271685,@sherinicolee @montyjlopez,2020-07-29 02:29:34,7500000,35100,62000,43500000
165,6854325342568549638,#duet with @brycehall YAY WE DID IT,2020-07-28 00:43:04,6400000,41100,114600,46800000
166,6854276682392669446,@itzjusterica,2020-07-27 21:34:14,3600000,32700,72200,24200000
167,6854273590028750086,,2020-07-27 21:22:14,2900000,17100,41300,19100000
168,6854266614993456389,@itzjusterica,2020-07-27 20:55:10,3300000,24900,48000,21300000
169,6854006832306867462,@retroconverse,2020-07-27 04:07:08,7800000,190100,160100,68300000
170,6854002809013095685,@retroconverse,2020-07-27 03:51:30,6900000,54200,67600,43700000
171,6853924344859544837,LINK IN BIO,2020-07-26 22:46:59,3100000,7465,42300,22200000
172,6853923102397648134,3 generations of bad bleeps 😎 LINK IN BIO!,2020-07-26 22:42:10,8600000,87700,77800,64600000
173,6853542118271487237,@sherinicolee,2020-07-25 22:03:45,5400000,51200,88800,37500000
174,6853172642359430406,#duet with @brycehall it’s the fake laugh for me.. @noahbeck,2020-07-24 22:10:00,4800000,13400,48900,34200000
175,6852898270029679877,@ondreazlopez,2020-07-24 04:25:32,8600000,97300,173500,62300000
176,6852780329254653190,@lucyyparsons,2020-07-23 20:47:37,6600000,113700,102500,57100000
177,6852773175143435525,@ondreazlopez,2020-07-23 20:19:51,4700000,74400,51100,37600000
178,6852771627730504966,PAPA ❤️ dc @nathanlust,2020-07-23 20:13:51,6900000,30200,117400,46700000
179,6852740188901494022,,2020-07-23 18:11:51,4400000,55900,137300,29000000
180,6852502094881066245,,2020-07-23 02:47:57,6600000,138900,88800,46400000
181,6852073540091448581,,2020-07-21 23:04:55,6600000,49100,97300,43600000
182,6851968599788211462,secret’s out... I’m part of the @americaneagle fam! Check out the BTS campaign at ae.com! #AEPartner 🤍,2020-07-21 16:17:42,3800000,9747,60700,31200000
183,6851816965514743045,@brycehall 😍,2020-07-21 06:29:20,8600000,286700,171900,64600000
184,6851597323835919621,"i've been working on a little something with my mama.. listen to our new podcast #mamaknowsbest, only on spotify❤️ link in bio!",2020-07-20 16:16:57,3400000,7277,72200,27800000
185,6851383320773676294,@meagan.harrington,2020-07-20 02:26:32,7900000,95400,85800,74400000
186,6851381650018897158,@faikhadra @luka.sabbat  @deejeannine,2020-07-20 02:20:03,3200000,35900,21300,24900000
187,6851306615824518405,dance creator @bryansanon  !,2020-07-19 21:28:52,4500000,37900,65200,32100000
188,6851008601100684550,me forgetting the savage dance by @keke.janajah,2020-07-19 02:12:26,5900000,44100,68000,41900000
189,6850995523957083397,@meagan.harrington,2020-07-19 01:21:41,8200000,78700,70600,93100000
190,6850887460839247109,A dose of self-love. Coming this August. #weareanitem,2020-07-18 18:22:19,4400000,16800,47500,27900000
191,6850619179146513670,,2020-07-18 01:01:16,8700000,91000,100300,63200000
192,6850581123886583045,#duet with @micahcow @charlidamelio next,2020-07-17 22:33:35,6300000,22700,71400,56500000
193,6850573503494671622,,2020-07-17 22:04:01,4400000,43300,58200,30200000
194,6850495966278159622,trying new products this month and right now I am using the #lorealparis Elvive Dream Lengths Collection! #longhairgoals #LOrealParisPartner,2020-07-17 17:03:07,3800000,20100,61800,25200000
195,6850257500856388870,@deejeannine,2020-07-17 01:37:46,3800000,30900,55700,27000000
196,6850251305345158406,@jadenhossler @mads.yo @brycehall,2020-07-17 01:13:44,6200000,103100,87300,49800000
197,6850242021412670725,@brycehall,2020-07-17 00:37:42,7800000,193000,143200,59100000
198,6849876031365483782,Shine brighter with the new @danielwellington ICONIC LINK LUMINE– Show me your glam up at home using #shinebrighterchallenge and this sound. #ad,2020-07-16 00:57:28,3200000,13000,27200,22100000
199,6849499591679806726,@hptimes3,2020-07-15 00:36:42,6400000,39200,63200,43200000
200,6849447777668320517,@hptimes3 dc @yodamnmomma,2020-07-14 21:15:37,10300000,96700,84800,82800000
201,6849173412812803333,@selenagomez @iamtrevordaniel,2020-07-14 03:30:58,4600000,28200,53700,28100000
202,6849043031220407558,I’m working on something super exciting that I can’t wait to share with all of you! #maincharacter #wereanitem ❤️,2020-07-13 19:04:59,4900000,35900,103500,28100000
203,6848754498739981573,"adding people now!!! download and add me babyadds6, i’m obsessed! @triviaroyale #ad #triviaroyale",2020-07-13 00:25:21,4300000,17300,76800,28800000
204,6848734838879423749,@yodamnmomma,2020-07-12 23:09:03,7700000,162100,95900,70000000
205,6848708874086780165,THANK YALL SO MUCH FOR 50 MILLION!!! I LOVE YOU ALL,2020-07-12 21:28:18,3900000,22100,64700,26000000
206,6848352526073433349,i miss tumbling,2020-07-11 22:25:28,7900000,64700,149000,45100000
207,6848059858894195973,,2020-07-11 03:29:53,6200000,51100,154400,38700000
208,6847687953636920581,#duet with @addisonre yesterday was one year since my first post on tiktok!!!! WHAT!!! 😭😭❤️❤️,2020-07-10 03:26:37,9100000,144900,615600,59800000
209,6843591792567258374,@sherinicolee,2020-06-29 02:31:26,10700000,43700,644900,94200000
210,6843195778022821126,This new game is so fun!! Make your own avatar and play against your friends! #ad#triviaroyale #TRpartner,2020-06-28 00:54:40,5800000,32200,89700,56900000
211,6843165895397870853,@sherinicolee,2020-06-27 22:58:43,7500000,81700,75700,72600000
212,6843164164060450054,tag dance credits!!,2020-06-27 22:52:00,6700000,70600,58700,53000000
213,6843158850238024966,love u mom tag dance credits please!!,2020-06-27 22:31:22,5400000,54800,53900,45300000
214,6843156771117272326,bring back the old woah,2020-06-27 22:23:19,4900000,20600,31800,43600000
215,6843138439206931718,,2020-06-27 21:12:10,10800000,130900,110200,69000000
216,6842865886890691846,Express yourself with the newest OH! MY GIF collectibles! #ohmygif #gifsgonelive,2020-06-27 03:34:33,4000000,7133,38100,32100000
217,6842857427168267526,@ansleysparkmann,2020-06-27 03:01:43,5700000,90200,56900,45100000
218,6842851100790394118,tag dance credits please!!,2020-06-27 02:37:10,7800000,122600,102200,53100000
219,6842472123248676102,#inverted,2020-06-26 02:06:32,5000000,46200,62900,40300000
220,6842038156259347717,,2020-06-24 22:02:31,5500000,90100,65300,40700000
221,6842036378973244678,@leeleeboothe,2020-06-24 21:55:37,7900000,171200,76200,62000000
222,6841753467422297349,,2020-06-24 03:37:48,4300000,26200,46100,31400000
223,6841752129502317829,idk,2020-06-24 03:32:36,5500000,46400,51400,33600000
224,6841734291236457734,@qgriggs,2020-06-24 02:23:22,6400000,104200,80900,49500000
225,6841732715121888518,,2020-06-24 02:17:16,4000000,33800,40000,35500000
226,6841248127236721925,I BROKE MY NAIL HQHQHHAHA @qgriggs @beck.noah,2020-06-22 18:56:47,7000000,78300,80200,57700000
227,6841069888367267077,@brycehall,2020-06-22 07:25:11,6700000,109100,160100,45600000
228,6841067803001326853,#featureme,2020-06-22 07:17:05,3300000,13400,28200,27400000
229,6840931342625082630,@livinthelopezlife,2020-06-21 22:27:30,5500000,18500,45300,42000000
230,6840928224743083269,,2020-06-21 22:15:25,4400000,37000,40900,30400000
231,6840675191383772421,goodnight,2020-06-21 05:53:33,5400000,54300,99800,35900000
232,6840665613090819334,,2020-06-21 05:16:23,5300000,43300,72600,34100000
233,6840657915192331525,,2020-06-21 04:46:30,6300000,41500,79900,39500000
234,6840629485763693829,@kourtneykardashian,2020-06-21 02:56:10,6600000,31200,39900,39500000
235,6840572909157715206,take 5 @kourtneykardashian,2020-06-20 23:16:36,8500000,181900,124700,54200000
236,6840559743472372998,@bryansanon,2020-06-20 22:25:31,4800000,43600,49100,36400000
237,6840495204106095878,,2020-06-20 18:15:03,7400000,47400,84700,42600000
238,6840490725503749382,@myaa_monaa,2020-06-20 17:57:41,7800000,141800,101300,69800000
239,6839887181079743750,@brycehall @blakegray @essencemariebby,2020-06-19 02:55:39,6000000,54800,57100,47100000
240,6839883685018258693,@sherinicolee,2020-06-19 02:42:05,4900000,46900,30200,38300000
241,6839882323178081542,@myaa_monaa,2020-06-19 02:36:48,5500000,61500,33800,47300000
242,6839879071011228934,@leeleeboothe,2020-06-19 02:24:10,8100000,86900,51200,70300000
243,6839869253751983366,loving these #ohmygif collectibles! #ad,2020-06-19 01:46:04,5400000,16200,39500,37100000
244,6839445257457847557,i’m my own camera man,2020-06-17 22:20:44,4700000,33300,78100,33000000
245,6839442908559543557,,2020-06-17 22:11:37,5100000,45600,76600,34200000
246,6839429927859653894,@baronscho,2020-06-17 21:21:19,7000000,193600,215000,61200000
247,6839056134490410245,,2020-06-16 21:10:44,8100000,28500,72100,54200000
248,6839037094862605573,,2020-06-16 19:56:51,5300000,21700,56600,34200000
249,6838449121079184645,@zane,2020-06-15 05:55:17,5500000,24700,72700,38800000
250,6837270084050898182,,2020-06-12 01:39:58,5400000,77300,93100,48600000
251,6837248890530483461,@brycehall,2020-06-12 00:17:43,8700000,179900,137400,79900000
252,6837245528225484038,periodt!!! but like also stop  @larrayeeee @bradypotter,2020-06-12 00:04:46,17900000,1200000,267600,200600000
253,6837239932088569093,@larrayeeee,2020-06-11 23:42:57,11500000,101900,73400,104500000
254,6837199430093999365,Make a dance to help those in need! Check out @skechers  for more info #danceformasks #sponsored,2020-06-11 21:05:46,3600000,17200,37300,33600000
255,6837191026923359493,@sherinicolee @mehkivuitton,2020-06-11 20:33:10,5500000,77700,59200,51900000
256,6836832370428005637,Show me what you’ve got! #QuickerPickerUpper dance challenge! #bountypartner,2020-06-10 21:21:22,3500000,32800,46900,30100000
257,6836800308794936582,@daviddobrik,2020-06-10 19:16:57,6600000,31200,54200,59700000
258,6836795746587593990,,2020-06-10 18:59:17,6500000,34000,55900,47100000
259,6836795260564180229,@nataliemariduena,2020-06-10 18:57:22,9000000,118800,71500,93200000
260,6836515731459378438,@brycehall,2020-06-10 00:52:39,8000000,155200,156300,59600000
261,6836509018148572422,tag dance credits!!,2020-06-10 00:26:36,4900000,67500,47000,38700000
262,6836432881800219909,Find me under the palms 🌴Use code ADDISON for an extra 15% off @shein_official US site! #SHEINsummerfun #SHEINpartner,2020-06-09 19:31:11,4100000,33000,42900,29300000
263,6835809572511288581,@zane @mariah_amato,2020-06-08 03:12:24,10100000,73800,99100,63600000
264,6835798781842197766,@mariah_amato,2020-06-08 02:30:36,4500000,28900,40400,34200000
265,6835505033086274821,@mariah_amato @zane @nataliemariduena @ella_priya @jacanderson,2020-06-07 07:30:39,5900000,30100,52300,45700000
266,6835489081187765509,,2020-06-07 06:28:45,5500000,65200,86900,41500000
267,6835367644753906950,@itsjetta @brycehall @luvanthony,2020-06-06 22:37:29,8800000,106700,122100,62400000
268,6835089905543089413,about a week ago @brycehall @joshrichards,2020-06-06 04:39:44,7900000,114800,174300,58700000
269,6833170153434336517,"“if you are neutral in situations of injustice, you have chosen the side of the oppressor.”",2020-06-01 00:30:06,6100000,24400,120900,44600000
270,6832673753583947014,,2020-05-30 16:23:49,6800000,35600,103000,41700000
271,6832459527917456646,@skaibeauty #outoflove,2020-05-30 02:32:31,3400000,47300,44500,28900000
272,6831983437566463237,@miamugs,2020-05-28 19:45:03,4700000,69600,64700,41400000
273,6831966377906130182,#greenscreen,2020-05-28 18:38:50,6900000,35500,111400,53700000
274,6831955014894898437,idk what this is,2020-05-28 17:54:44,7600000,159500,85800,73100000
